Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,135.000000,145.789993,133.199997,143.729996,140.362228,113249700
2020-02-01,144.250000,158.750000,126.360001,130.149994,127.100426,118139400
2020-03-01,130.750000,136.100006,90.559998,110.930000,109.461983,190076300
2020-04-01,106.360001,129.309998,104.519997,125.559998,123.898369,130693600
2020-05-01,123.190002,126.970001,111.809998,124.900002,123.247108,92884000
2020-06-01,124.639999,135.880005,124.029999,135.750000,135.750000,24894200
2020-06-09,133.520004,133.600006,131.020004,131.869995,131.869995,5166156
