Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,118.860001,119.889999,112.680000,114.489998,113.486435,127907500
2020-02-01,114.900002,119.949997,104.370003,107.680000,106.736130,132462600
2020-03-01,107.599998,128.080002,102.000000,113.620003,112.624062,318954800
2020-04-01,112.150002,133.380005,111.800003,121.550003,121.017670,207159600
2020-05-01,121.480003,131.990005,120.779999,124.059998,123.516670,186947900
2020-06-01,123.440002,124.410004,119.459999,121.349998,121.349998,57476900
