Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,145.869995,151.190002,141.380005,148.869995,146.908340,150462900
2020-02-01,149.419998,154.500000,130.820007,134.479996,132.707962,147291500
2020-03-01,134.779999,143.639999,109.160004,131.130005,130.227264,355927400
2020-04-01,127.699997,157.000000,125.500000,150.039993,149.007065,234384100
2020-05-01,149.619995,153.619995,143.009995,148.750000,147.725952,136207400
2020-06-01,147.289993,149.639999,145.580002,145.960007,145.960007,52257600
