Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,177.679993,182.550003,158.229996,158.660004,155.691910,70685000
2020-02-01,160.029999,165.039993,145.970001,149.240005,146.448135,76341700
2020-03-01,151.339996,154.740005,114.040001,136.509995,135.169342,148771600
2020-04-01,132.000000,163.080002,131.009995,151.919998,150.427994,82315300
2020-05-01,149.300003,159.869995,131.119995,156.440002,154.903610,86439400
2020-06-01,155.949997,169.539993,154.889999,166.699997,166.699997,21648600
