Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,231.000000,250.460007,229.490005,237.750000,234.837204,70831600
2020-02-01,238.360001,245.770004,194.850006,200.770004,198.310272,61722600
2020-03-01,201.410004,211.789993,130.850006,154.589996,153.629669,133808200
2020-04-01,146.100006,193.720001,141.669998,183.419998,182.280579,84993600
2020-05-01,179.000000,211.309998,165.360001,196.490005,195.269394,68852300
2020-06-01,197.309998,222.979996,195.119995,218.100006,218.100006,23822700
