Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,293.980011,302.540009,271.179993,272.450012,271.274963,84374200
2020-02-01,275.130005,306.709991,245.300003,254.960007,253.860382,94529100
2020-03-01,257.339996,295.839996,187.720001,249.380005,248.304443,189875500
2020-04-01,238.690002,304.000000,226.029999,292.470001,292.470001,104540600
2020-05-01,288.390015,309.660004,275.559998,304.850006,304.850006,86562000
2020-06-01,304.019989,315.839996,294.290009,309.209991,309.209991,27636400
