Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,39.299999,40.970001,36.689999,37.240002,36.499691,504588200
2020-02-01,37.459999,38.570000,32.529999,33.419998,33.090225,556804100
2020-03-01,33.910000,36.459999,27.879999,32.639999,32.317924,967378500
2020-04-01,31.920000,39.220001,31.530001,38.360001,37.981480,506119300
2020-05-01,37.849998,39.009998,36.590000,38.189999,37.813156,450598300
2020-06-01,35.500000,36.660000,34.910000,36.209999,36.209999,259879300
