Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,219.080002,236.529999,216.399994,228.100006,225.239136,97265400
2020-02-01,230.300003,247.360001,212.330002,217.839996,215.107803,86012000
2020-03-01,219.979996,241.320007,140.630005,186.710007,184.368256,221563200
2020-04-01,175.910004,224.220001,174.000000,219.830002,218.525162,120715700
2020-05-01,216.770004,252.229996,215.210007,248.479996,247.005096,115257700
2020-06-01,249.410004,258.290009,245.869995,256.760010,255.235962,30688600
