Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,158.779999,174.050003,156.509995,170.229996,169.294800,558530000
2020-02-01,170.429993,190.699997,152.000000,162.009995,161.119965,887484000
2020-03-01,165.309998,175.000000,132.520004,157.710007,157.271988,1612695500
2020-04-01,153.000000,180.399994,150.360001,179.210007,178.712280,984596200
2020-05-01,175.800003,187.509995,173.800003,183.250000,182.741058,688854900
2020-06-01,182.539993,188.550003,181.350006,188.360001,188.360001,182554400
2020-06-09,188.000000,190.699997,187.260498,189.800003,189.800003,28820688
