Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,145.289993,148.199997,134.830002,138.309998,138.309998,197463900
2020-02-01,139.789993,147.300003,113.209999,117.650002,117.650002,295047200
2020-03-01,119.129997,121.779999,79.070000,96.599998,96.599998,619320800
2020-04-01,93.500000,112.699997,92.559998,108.150002,108.150002,377849200
2020-05-01,106.360001,123.779999,98.860001,117.300003,117.300003,455590000
2020-06-01,117.260002,127.820000,116.930000,127.279999,127.279999,78499200
2020-06-09,125.629997,125.790001,123.510002,123.889999,123.889999,10691394
